Triamcinolone Lotion,Hemorrhoid Cream,floravit iron,Naproxen,Toprol,Amitriptyline,Soluble Aspirin,pur-absorb iron,Aspirin,Prednisone,Flonase,Buspirone,Feverfew,DLPA,Vitamin b complex,Probiotic,Stretching,TigerBalm,Physiotherapy,Magnesium,Panamax,THC,Cambia,Turmeric,Allegra,Triamcinolone Cream,Fish oil,Rest,Post-op ice device,Standing desk,cocodamol,Lexapro,Valdoxan,Ritalin,Ambien CR,Aleve,Solifenacin,Claritin,Yin Chiao,Strattera,Zofran,Hydroxyzine,Synthroid,Sauna,meds,Humira,Astelin,Vitamin C,Vitamin B,Vitamin B complex - 50,linseed,5 or more portions of fruit and veg,Equilibrant,Meditation,Cleaning ,Gabapentin,Klonopin,CBD,Voltaren,Nortriptyline,Hydrocortisone,digestive enzyme,Vitamin d,Ice pack,Mezavant,massage,Diazepam,Norco,physical therapy,Vitamin a,L-methylfolate,Vyvanse,Florinef,Eyebright Complex,Magnesium gel,sugar free diet,Creatine,Clonazepam,Migraine Diet,Plaquenil,Valium,Cranberry extract,Zoladex,Sunlight,Glucosamine,Multivitamin,Mirtazapine,Pain management,stool softener,Zinc,Ibuprofen,Melatonin,Alcohol,BeachBody OnDemand,Cyclizine,Provigil,birth control,Inflamma-blox,Magnesium glycinate,5-htp,Nasonex,Lithium,Wei Zhang Shun Qi Wan,Ecural,Vitamin b12,eye ointment,Daily walk,Exercise--walking,elliptical,Famotidine,Piyo,Topical ibuprofen,Wore arch supports all day,Ranitidine,strapping of shoulder,Ventolin,Tian Ma Tou Tong - headache,Codeine,thyroid support complex,Gan Mao Qing anti-viral,Progesterone,Spironolactone,Bovine colostrum,heating pads,Iron,Adderall,Ondansetron,Keppra,Pataday,Azathioprine,Singulair,Wei Te Ling - heartburn,Passionflower,Pristiq
,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,2.0,,,,2.0,2.0,,2.0,,0.0,,2.0,,0.0,,,0.0,2.0,2.0,,,,,,0.0,,,0.0,,,2.0,,,,,,,,2.0,,0.0,,,,,,2.0,2.0,2.0,,,,,,,,,2.0,,,2.0,,0.0,,,,,2.0,,2.0,,2.0,0.0,,0.0,0.0,2.0,,2.0,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,2.0,0.0,,2.0,,,,,,,,,,0.0,,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,,,,0.0,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
,,0.559662582936,,,,0.0,0.0,,0.0,,2.0,,0.0,0.0,2.0,,,2.0,0.0857455577251,0.0,0.0,,2.0,0.0,,0.883961775006,0.0,0.0,2.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.00198067933396,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,2.0,,0.0,0.0,2.0,0.0,,,,0.0,2.0,,,0.0,0.0,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,0.0,,0.0,0.504670801037,0.0,0.0,0.0,0.0654393020865,0.0,0.0,,,,,,0.0,0.0,0.00178176813583,2.0,0.0,0.0,0.0,0.0,2.0,,,0.0,,,,2.0,0.0,0.0,0.00324570269559,0.0,,0.0,4.40299085873e-05,0.0,,0.0,0.0,,0.134313273624,,5.42420060867e-07,,0.0,0.0,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,2.0,,,,2.0,2.0,,2.0,,0.0,,2.0,,0.0,,,0.0,2.0,2.0,,,,,,0.0,,,0.0,,,2.0,,,,,,,,2.0,,0.0,,,,,,2.0,2.0,2.0,,,,,,,,0.0,2.0,,,2.0,,,,,,,2.0,,2.0,,2.0,0.0,,0.0,0.0,2.0,,2.0,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,2.0,0.0,,2.0,,,,,,,,,,0.0,,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,,,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,,0.0,,,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,2.0,,,,2.0,2.0,,2.0,,0.0,,2.0,,0.0,,,0.0,2.0,2.0,,,,,,0.0,,,0.0,,,2.0,,,,,,,,2.0,,0.0,,,,,,2.0,2.0,2.0,,,,,,,,0.0,2.0,,,2.0,,0.0,,,,,2.0,,2.0,,2.0,,,0.0,0.0,2.0,,2.0,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,2.0,0.0,,2.0,,,,,,,,,,0.0,,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,
,,,,,,,,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
,,2.0,,,,2.0,2.0,,2.0,,0.0,,2.0,,0.0,,,0.0,2.0,2.0,,,,,,0.0,,,0.0,,,2.0,,,,,,,,2.0,,0.0,,,,,,2.0,2.0,2.0,,,,,,,,0.0,2.0,,,2.0,,0.0,,,,,2.0,,2.0,,2.0,0.0,,,0.0,2.0,,2.0,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,2.0,0.0,,2.0,,,,,,,,,,0.0,,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,
,,2.0,,,,2.0,2.0,,2.0,,0.0,,2.0,,0.0,,,0.0,2.0,2.0,,,,,,0.0,,,0.0,,,2.0,,,,,,,,2.0,,0.0,,,,,,2.0,2.0,2.0,,,,,,,,0.0,2.0,,,2.0,,0.0,,,,,2.0,,2.0,,2.0,0.0,,0.0,,2.0,,2.0,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,2.0,0.0,,2.0,,,,,,,,,,0.0,,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.0,,,,0.0,0.0,0.0,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,2.0,,,,2.0,,,2.0,,0.0,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,
,,0.00193623960407,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.899090788525,0.0,,,0.0,,,2.0,,,2.0,,,0.0,,,,,,2.0,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,0.0,,,,2.0,0.0,,,0.504670801037,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.846173411145,,,,,,,,,,0.0,2.0,2.0,0.0,,,0.0,,,,,,,2.0,,0.0,0.43634436211,0.0,,2.0,0.49654075235,0.0,,,0.0,,1.00606195222,,0.505575875369,,,0.0,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,2.0,,0.0,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,0.907930070896,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.00142322931038,0.0,,,2.0,,,2.0,,,2.0,,,0.0,,,,,,0.0,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,2.0,,,,2.0,0.0,,,0.0654393020865,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,,0.846173411145,0.0,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,,2.0,,,,,,,2.0,,0.0,0.097116181314,0.0,,0.0,0.068819283106,0.0,,,0.0,,0.0128527847353,,0.0650692193318,,,0.0,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
0.0,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,0.0,2.0,,,2.0,0.0,0.0,0.0,,,0.0,,0.943434216178,0.0,0.0,2.0,,,0.0,,0.0,,,0.0,,0.0,0.00751257012186,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,2.0,0.0,,,0.00178176813583,0.0,2.0,,,0.0,0.0,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,2.0,,0.0,0.0,0.0,,,,0.0,,,,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,
,,2.0,,,,2.0,2.0,,2.0,,0.0,,2.0,,0.0,,,0.0,2.0,2.0,,,,,,0.0,,,0.0,,,2.0,,,,,,,,2.0,,0.0,,,,,,2.0,2.0,2.0,,,,,,,,0.0,2.0,,,2.0,,0.0,,,,,2.0,,2.0,,2.0,0.0,,0.0,0.0,2.0,,2.0,,2.0,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,0.0,,2.0,2.0,2.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,
,,2.0,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,,,,,
,,0.0,,,,0.0,0.0,,0.0,,2.0,,0.0,,2.0,,,2.0,0.0,0.0,,,,,,2.0,,,2.0,,,0.0,,,,,,,,0.0,,2.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,0.0,,,0.0,,2.0,,,,,0.0,,0.0,,0.0,2.0,,2.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,2.0,,,,,,,,,,,,2.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,
,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,0.0,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,0.0,,,,,,,,,,,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,2.0,2.0,,,,,,2.0,,2.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,
,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
